name,category,subcategory,confidence
Soan Papdi (Desi Ghee) by Gulab,Grocery & Food,Pantry Essentials,0.30726245045661926
Milk Cake by Lal,Party & Events,Party Supplies,0.39650601148605347
Jodhpuri Gajak by Gulab,Grocery & Food,Pantry Essentials,0.19987311959266663
Kaju Katli by Gulab,Fashion & Accessories,Women's Fashion,0.22907103598117828
Til Moongfali Gajak Patti by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Women's Fashion,0.21619118750095367
Dry Fruit Panjeeri Laddu by Haldiram's,Grocery & Food,Pantry Essentials,0.2819209396839142
Til Papad Gajak/Patti Gulab,Grocery & Food,Pantry Essentials,0.2366069257259369
Panjeeri Burfi by Haldiram's,Fashion & Accessories,Men's Fashion,0.18209916353225708
Gurh Gulab Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Women's Fashion,0.3
Till Bugga by Gulab,Grocery & Food,Pantry Essentials,0.2661098837852478
Ras Malai by Haldiram's,Fashion & Accessories,Men's Fashion,0.13155239820480347
Kesar Peda by Amul,Fashion & Accessories,Women's Fashion,0.24149425327777863
Peanut Chikki (24 bars) by Pintola,Grocery & Food,Pantry Essentials,0.3987305164337158
Gulab Jamun by Amul,Grocery & Food,Pantry Essentials,0.23183846473693848
Dharwad Peda by Lal,Fashion & Accessories,Women's Fashion,0.3
Kurkuri Punjabi Chikki by Jaggic,Fashion & Accessories,Men's Fashion,0.37279918789863586
Gajar Halwa By Gulab,Fashion & Accessories,Women's Fashion,0.3
Besan Burfi by Haldiram's,Fashion & Accessories,Men's Fashion,0.2868351340293884
Pista Coconut Burfi by GO DESi,Grocery & Food,Pantry Essentials,0.3345497250556946
Big Rewdi by Gulab,Fashion & Accessories,Women's Fashion,0.3
Sesame Chikki (24 bars) by Pintola,Grocery & Food,Pantry Essentials,0.36104366183280945
Milk Cake by Haldiram's,Party & Events,Party Supplies,0.35649630427360535
Sugar Til Gajak/Patti Gulab,Beauty & Personal Care,Makeup,0.3
Malai Peda by Amul,Fashion & Accessories,Women's Fashion,0.2526601552963257
Gud Crispy Makhana by Gulab,Grocery & Food,Pantry Essentials,0.2611992657184601
Dry Fruit Burfi by GO DESi,Grocery & Food,Pantry Essentials,0.3524037003517151
Kaju Kishmish Coconut Burfi by GO DESi,Grocery & Food,Pantry Essentials,0.29255640506744385
Sweet Gulab Jamun by Lal,Grocery & Food,Pantry Essentials,0.3024405241012573
Cham Cham by Haldiram's,Fashion & Accessories,Men's Fashion,0.30327123403549194
Assorted Mewa Bites by Haldiram's,Fashion & Accessories,Women's Fashion,0.3
Cheeni Khasta Gajak/Patti by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Women's Fashion,0.2206237018108368
Kesar Laddu - Om Sweets,Grocery & Food,Snacks & Beverages,0.41227972507476807
Kaju Katli by Lal,Fashion & Accessories,Women's Fashion,0.2513825297355652
Chini Keveda Rewdi/Sikka by Vijay Kumar Ajay Kumar Garg,Fashion & Accessories,Women's Fashion,0.3
Bombay Halwa by Lal,Fashion & Accessories,Women's Fashion,0.35789066553115845
Motichoor Laddu by Lal,Fashion & Accessories,Men's Fashion,0.2690852880477905
Kaju Kishmish Coconut Burfi by GO DESi + Badam Coconut Burfi by GO DESi + Pista Coconut Burfi by GO DESi Combo,Grocery & Food,Pantry Essentials,0.32257887721061707
Patisa - Om Sweets,Grocery & Food,Snacks & Beverages,0.4246257543563843
Baklava by Oasis Baklawa,Fashion & Accessories,Women's Fashion,0.3
Pista Rewdi by Gulab,Fashion & Accessories,Women's Fashion,0.3
Dodha Burfi by Haldiram's,Fashion & Accessories,Men's Fashion,0.1751445233821869
Ragi Laddu Barosi,Fashion & Accessories,Men's Fashion,0.34767264127731323
Fresh Kaju Katli by Haldiram's,Fashion & Accessories,Women's Fashion,0.22695402801036835
Mysore Pak by Haldiram's,Fashion & Accessories,Women's Fashion,0.27314943075180054
Panjeeri Laddu - Om Sweets,Grocery & Food,Snacks & Beverages,0.4773768186569214
Kaju Katli by Bikano,Fashion & Accessories,Women's Fashion,0.24793316423892975
Dry Fruit Halwa by Lal,Grocery & Food,Pantry Essentials,0.32939666509628296
Dhoda Burfi by Gulab,Grocery & Food,Pantry Essentials,0.28039613366127014
Royal Gulab Jamun by Bikano,Grocery & Food,Pantry Essentials,0.25431546568870544
Kesar Angoori Petha by Bikano,Fashion & Accessories,Women's Fashion,0.20532375574111938
Panjeeri Laddu by Om Sweets,Grocery & Food,Snacks & Beverages,0.43848758935928345
Shahi Laddu by Haldiram's,Fashion & Accessories,Men's Fashion,0.3359740972518921
Dodha Fresh Burfi by Om Sweets,Grocery & Food,Snacks & Beverages,0.41506117582321167
Assorted Delight Sweets Haldiram's,Grocery & Food,Snacks & Beverages,0.4141421914100647
Rajgiri Laddu /Cholai Laddu/ Amaranth Laddu by Gulab,Grocery & Food,Pantry Essentials,0.27139896154403687
Fresh Kaju Katli by Om Sweets,Grocery & Food,Snacks & Beverages,0.3643486201763153
Dhoda Burfi - Om Sweets,Grocery & Food,Snacks & Beverages,0.44639936089515686
Mille Festive Celebration Gift Box - Slurrp Farm,Party & Events,Party Supplies,0.546873927116394
Churma Laddu by Haldiram's,Fashion & Accessories,Men's Fashion,0.2377362847328186
Manbhawan Soan Papdi by Bikaji,Fashion & Accessories,Men's Fashion,0.34854745864868164
Dhoda Burfi by Om Sweets,Grocery & Food,Snacks & Beverages,0.40048179030418396
Gulab Jamun by Bikano,Grocery & Food,Pantry Essentials,0.2717932462692261
Rasgulla by Bikano,Sports & Fitness,Sports Equipment,0.3
Mithaas Assorted Halwa Gift Pack by Haldiram's,Fashion & Accessories,Women's Fashion,0.3
Soan Papdi by Bambino,Fashion & Accessories,Men's Fashion,0.19639310240745544
Bikano Royal Gift Pack (Dry Fruits & Sweets),Grocery & Food,Snacks & Beverages,0.40928035974502563
Jaggic Gur Chana,Fashion & Accessories,Women's Fashion,0.37254494428634644
Aashirvaad Select Whole Wheat Sharbati Atta,Grocery & Food,Pantry Essentials,0.3638060688972473
Whole Farm Chakki Atta,Fashion & Accessories,Women's Fashion,0.3
"Fortune Chakki Fresh (100% Atta, 0% Maida) Atta",Grocery & Food,Pantry Essentials,0.3222222222222222
Aashirvaad Select Whole Wheat Sharbati Atta (10 kg),Grocery & Food,Pantry Essentials,0.3222222222222222
Patanjali Whole Wheat Chakki Atta (with Bran) 5 kg,Grocery & Food,Pantry Essentials,0.33292651176452637
Aashirvaad Shudh Chakki Whole Wheat Atta (10 kg),Grocery & Food,Pantry Essentials,0.6222222222222222
Aashirvaad Shudh Chakki Whole Wheat Atta (5 kg),Grocery & Food,Pantry Essentials,0.6222222222222222
Farmley Date Bites,Beauty & Personal Care,Skincare,0.1664177030324936
Pillsbury Chakki Fresh Atta -10 Kg,Electronics,Home Appliances,0.3
"Fortune Chakki Fresh (100% Atta, 0% Maida) Atta (10 kg)",Grocery & Food,Pantry Essentials,0.3222222222222222
Aashirvaad Multigrain Atta,Grocery & Food,Pantry Essentials,0.3222222222222222
Nature Fresh Sampoorna Chakki Atta,Garden & Outdoor,Gardening,0.2900387644767761
Pillsbury Gold Sharbati Atta,Grocery & Food,Snacks & Beverages,0.28330397605895996
Sharma Ji Ka Aata - Wheat Atta,Grocery & Food,Pantry Essentials,0.3992241621017456
Pillsbury Multigrain Atta,Grocery & Food,Snacks & Beverages,0.28663039207458496
Aashirvaad M.P. Chakki Atta,Fashion & Accessories,Men's Fashion,0.32423877716064453
Patanjali Traditional Whole Wheat Chakki Atta (with Bran),Grocery & Food,Pantry Essentials,0.35717904567718506
Vikram Mills Fresh Chakki Atta,Grocery & Food,Pantry Essentials,0.2840806841850281
Sharma Ji Ka Aata Multigrain Atta,Grocery & Food,Pantry Essentials,0.3004222512245178
Aashirvaad Organic Atta,Grocery & Food,Pantry Essentials,0.3222222222222222
Sharma Ji Ka Aata Chemical Free Atta,Grocery & Food,Pantry Essentials,0.32398277521133423
Aashirvaad Sugar Release Control Atta,Grocery & Food,Pantry Essentials,0.34444444444444444
Lo! Foods Ultra Low Carb Keto Atta,Grocery & Food,Snacks & Beverages,0.4455927610397339
Safe Harvest Wheat Pesticide Free Atta,Fashion & Accessories,Women's Fashion,0.3
Amul Organic Atta (Whole Wheat),Grocery & Food,Pantry Essentials,0.309070885181427
Just Organik Organic Atta (Gluten Free),Grocery & Food,Pantry Essentials,0.3116757571697235
24 Mantra 7 Grain Organic Atta,Grocery & Food,Pantry Essentials,0.41647493839263916
Pro Nature Whole Wheat Organic Atta,Grocery & Food,Pantry Essentials,0.3359970152378082
Organic Tattva Wheat Organic Atta 5 kg,Electronics,Home Appliances,0.3
Praakritik Organic Khapli Wheat Atta,Fashion & Accessories,Women's Fashion,0.3
24 Mantra Whole Wheat Organic Atta,Grocery & Food,Pantry Essentials,0.3573191165924072
Organic Tattva Wheat Organic Atta 1 kg,Electronics,Home Appliances,0.3
Nutty Yogi Gluten Free Missi Atta,Grocery & Food,Pantry Essentials,0.475141316652298
Just Organik Whole Wheat Chakki Organic Atta,Grocery & Food,Pantry Essentials,0.3822612166404724
Organic Tattva Multigrain Organic Atta,Grocery & Food,Pantry Essentials,0.21336424350738525
Fortune Premium Kachi Ghani Pure Mustard Oil,Grocery & Food,Pantry Essentials,0.37157580256462097
Pansari Kacchi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.4144441485404968
Saffola Gold Power of 3 Refined Blended Cooking Oil,Grocery & Food,Pantry Essentials,0.40909290313720703
Fortune Sunlite Refined Sunflower Oil,Grocery & Food,Pantry Essentials,0.6222222222222222
Barosi Cold Pressed Groundnut Oil,Grocery & Food,Pantry Essentials,0.27920567989349365
Barosi Cold Pressed Mustard Oil,Grocery & Food,Pantry Essentials,0.2866421043872833
Fortune Rice Bran Oil,Grocery & Food,Pantry Essentials,0.49163901805877686
Saffola Active Pro Weight Watchers Edible Oil,Personal Care,Health & Wellness,0.3722606897354126
Fortune Soya Health Refined Soyabean Oil,Grocery & Food,Pantry Essentials,0.35669034719467163
Patanjali Virgin Sesame Oil (Gingelly/Til Oil),Grocery & Food,Pantry Essentials,0.3728613257408142
Patanjali Mustard Oil,Grocery & Food,Pantry Essentials,0.32510000467300415
Emami Healthy & Tasty Refined Soyabean Oil (Ultra Lite),Grocery & Food,Pantry Essentials,0.3333083987236023
Dhara Kachi Ghani Mustard Oil 1 l,Grocery & Food,Pantry Essentials,0.3481837809085846
Emami Healthy & Tasty Refined Rice Bran Oil,Grocery & Food,Pantry Essentials,0.5348655581474304
Dalda Kachi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.40914633870124817
Mahakosh Refined Soyabean Oil,Grocery & Food,Pantry Essentials,0.23992609977722168
Saffola Gold Refined Blended Cooking Oil (Rice Bran + Corn) - Free 1 l Pouch,Grocery & Food,Pantry Essentials,0.5567225813865662
Dabur Cold Pressed Mustard Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Emami Healthy & Tasty Strong Kachchi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.40596872568130493
KLF Tilnad Gingelly/ Sesame Oil,Grocery & Food,Pantry Essentials,0.3544035851955414
Emami Healthy & Tasty Kachchi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.43870535492897034
Figaro Extra Virgin Olive Oil,Grocery & Food,Pantry Essentials,0.3623466491699219
Jivo Cold Press Canola Oil,Grocery & Food,Pantry Essentials,0.3334670066833496
Borges Olive Oil,Grocery & Food,Pantry Essentials,0.2845574617385864
Saffola Total Pro Heart Conscious Edible Oil,Grocery & Food,Pantry Essentials,0.3736323118209839
Oleev Pomace Olive Oil,Beauty & Personal Care,Makeup,0.3
Sundrop Superlite Advanced Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Pansari Kachi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.39157259464263916
Two Brothers Organic Farms Black Mustard Oil,Fashion & Accessories,Women's Fashion,0.3
Emami Healthy & Tasty Kachi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.434070885181427
Dalda Refined Groundnut Oil,Grocery & Food,Pantry Essentials,0.38971883058547974
Figaro Spanish Brand Pure Olive Oil,Grocery & Food,Pantry Essentials,0.39366415143013
Borges Extra Virgin Olive Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Jivo Pomace Olive Oil,Beauty & Personal Care,Makeup,0.3
Nature Fresh Refined Soyabean Oil,Grocery & Food,Pantry Essentials,0.32172030210494995
Oleev Active Blended Cooking Oil,Grocery & Food,Pantry Essentials,0.2848551273345947
Raag Gold Palmolein Oil,Beauty & Personal Care,Makeup,0.25127241015434265
Dalda Refined Sunflower Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Hudson Canola Oil,Grocery & Food,Pantry Essentials,0.36523061990737915
Kapiva Kerala Virgin Coconut Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Hamdard Pomace Olive Oil,Beauty & Personal Care,Makeup,0.3
Dabur Cold Pressed Mustard Oil - Pack of 2,Grocery & Food,Pantry Essentials,0.3222222222222222
TilSona Gold Til / Gingelly / Sesame Oil,Grocery & Food,Pantry Essentials,0.4024960398674011
Oleev Smart Blended Cooking Oil,Grocery & Food,Pantry Essentials,0.3136882781982422
Jivo Cold Press Canola Oil (5 l),Grocery & Food,Pantry Essentials,0.35208481550216675
Mahakosh Kachi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.3420743942260742
Leonardo Pomace Olive Oil,Beauty & Personal Care,Makeup,0.3
KLF Coconad Coconut Oil,Grocery & Food,Pantry Essentials,0.34875476360321045
Figaro Extra Light Tasting Olive Oil,Grocery & Food,Pantry Essentials,0.3599974811077118
Leonardo Extra Virgin Olive Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Dabur Heart Care Blended Cooking Oil,Personal Care,Health & Wellness,0.3758062720298767
Oleev Extra Light Olive Oil,Beauty & Personal Care,Skincare,0.24089181423187256
Gaia Olive Oil,Grocery & Food,Pantry Essentials,0.33830511569976807
Gulab Cold Pressed Groundnut Oil,Grocery & Food,Pantry Essentials,0.32183098793029785
Two Brothers Organic Farms Groundnut Oil (Woodpressed),Fashion & Accessories,Women's Fashion,0.3
Bertolli Extra Light Olive Oil,Grocery & Food,Pantry Essentials,0.2806400656700134
Pansari Tilsari Edible Oil,Grocery & Food,Pantry Essentials,0.3420630693435669
Leonardo Extra Light Olive Oil,Grocery & Food,Pantry Essentials,0.2560359835624695
Nature Fresh Kachi Ghani Mustard Oil,Grocery & Food,Pantry Essentials,0.39161014556884766
Anveshan Wood Cold Pressed Groundnut Oil,Fashion & Accessories,Women's Fashion,0.3
Emami Healthy & Tasty Refined Sunflower Oil,Grocery & Food,Pantry Essentials,0.3510831594467163
"Natureland Organic Mustard Oil, Cold Pressed",Beauty & Personal Care,Makeup,0.3208562731742859
Anveshan Wood Cold Pressed Coconut Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Nature Fresh Acti Lite Sunflower Oil,Beauty & Personal Care,Skincare,0.30473965406417847
Organic Tattva Organic Mustard Oil,Beauty & Personal Care,Makeup,0.27861088514328003
Natureland Organic Groundnut Oil - Pack of 2,Garden & Outdoor,Gardening,0.32164520025253296
Anveshan Wood Cold Pressed Mustard Oil,Fashion & Accessories,Women's Fashion,0.3
"Organic India Organic Mustard Oil, (Kachi Ghani)",Beauty & Personal Care,Makeup,0.31640303134918213
"24 Mantra Organic Mustard Oil, Expeller Pressed - Pack of 2",Health & Beauty,Beauty & Makeup,0.3223848044872284
Organic India Virgin Organic Coconut Oil,Grocery & Food,Pantry Essentials,0.26893892884254456
Anveshan Wood Pressed Yellow Mustard Oil,Beauty & Personal Care,Makeup,0.3140757083892822
Organic India Organic Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Anveshan Wood Pressed Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Conscious Food Organic Sesame Oil,Grocery & Food,Pantry Essentials,0.4824317991733551
Organic Tattva Organic Groundnut Oil,Grocery & Food,Pantry Essentials,0.2747388482093811
Natureland Organic Coconut Oil,Fashion & Accessories,Women's Fashion,0.3
"24 Mantra Organic Groundnut Oil, Cold Pressed - Pack of 2",Grocery & Food,Pantry Essentials,0.3081783354282379
"Natureland Organic Mustard Oil, Cold Pressed - Pack of 2",Garden & Outdoor,Gardening,0.34894874691963196
Natureland Cold Pressed Organic Mustard Oil,Beauty & Personal Care,Makeup,0.3103463053703308
Coco Soul Virgin Coconut Hair Oil (Cold Pressed),Beauty & Personal Care,Makeup,0.3610186278820038
Natureland Cold Pressed Organic Groundnut Oil,Fashion & Accessories,Women's Fashion,0.3
Conscious Food Organic Groundnut Oil,Grocery & Food,Pantry Essentials,0.3952460289001465
Pro Nature Organic Virgin Coconut Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Conscious Food Organic Sunflower Oil,Grocery & Food,Pantry Essentials,0.38828855752944946
"Just Organik Organic Sesame Oil, (Wood Cold Pressed)",Grocery & Food,Pantry Essentials,0.35514330863952637
Pam Huile D'olive Olive Oil,Grocery & Food,Pantry Essentials,0.2838990390300751
Praakritik Extra Virgin Organic Coconut Oil,Grocery & Food,Pantry Essentials,0.22088095545768738
Organic Tattva Organic Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Just Organik Organic Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Dhara Lite N Fine Refined Soyabean Oil,Grocery & Food,Pantry Essentials,0.2505152225494385
Del Monte Pomace Olive Oil,Grocery & Food,Pantry Essentials,0.30698561668395996
Praakritik Cold Pressed Organic Peanut Oil,Grocery & Food,Pantry Essentials,0.2859261631965637
Del Monte Extra Light Olive Oil,Grocery & Food,Pantry Essentials,0.2947040796279907
KLF Nirmal Virgin Cold Pressed Coconut Hair Oil,Health & Beauty,Hair Care,0.3910953998565674
Fortune Refined Groundnut Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Dhara Filtered Groundnut Oil,Health & Beauty,Hair Care,0.23296691477298737
Del Monte Extra Virgin Olive Oil,Grocery & Food,Pantry Essentials,0.3222222222222222
Conscious Food Cold Pressed & Organic Coconut Oil,Grocery & Food,Pantry Essentials,0.4075776934623718
Fortune Xpert Pro Immunity Edible Oil,Health & Beauty,Health Care,0.373185396194458
Praakritik Cold Pressed Organic Sunflower Oil,Fashion & Accessories,Women's Fashion,0.3
Figaro Spanish Brand Extra Virgin Olive Oil,Grocery & Food,Pantry Essentials,0.3462066054344177
Conscious Food Organic Mustard Oil,Grocery & Food,Pantry Essentials,0.4092986285686493
Praakritik Cold Pressed Organic Sesame Oil,Grocery & Food,Pantry Essentials,0.2922612428665161
Praakritik Cold Pressed Organic Flaxseed Oil,Beauty & Personal Care,Makeup,0.19588743150234222
Conscious Food Virgin Coconut Oil,Grocery & Food,Pantry Essentials,0.43687111139297485
Wingreens Farms Tomato Ketchup,Fashion & Accessories,Women's Fashion,0.3
Nature Fresh Kachi Ghani Pure Mustard Oil,Grocery & Food,Pantry Essentials,0.39173442125320435
"24 Mantra Organic Sunflower Oil, Cold Pressed",Fashion & Accessories,Women's Fashion,0.3
Maggi Hot & Sweet Tomato Chilli Sauce 1 kg,Grocery & Food,Pantry Essentials,0.6222222222222222
Del Monte Tomato Ketchup,Grocery & Food,Pantry Essentials,0.3557658791542053
Maggi Rich Tomato Ketchup,Grocery & Food,Pantry Essentials,0.3720718026161194
Maggi Hot & Sweet Tomato Chilli Sauce,Grocery & Food,Pantry Essentials,0.6222222222222222
Tops Tomato Ketchup,Grocery & Food,Pantry Essentials,0.30235522985458374
Heinz Tomato Ketchup,Grocery & Food,Pantry Essentials,0.32649746537208557
Del Monte Sweet & Spicy Tomato Ketchup,Grocery & Food,Pantry Essentials,0.4222829043865204
Maggi Rich Tomato Ketchup 970 g,Grocery & Food,Pantry Essentials,0.3495705723762512
Veeba Chef's Special Hot Sweet Tomato Chilli Sauce,Grocery & Food,Pantry Essentials,0.361599326133728
